timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Hostname
25/09/2017 14:38,12,485 /escm/css/modern_ui/jquery.multiselect.css,200,OK,Thread Group 1-3,text,true,,2234,588,4,4,http://10.10.3.16:8080/escm/css/modern_ui/jquery.multiselect.css,12,ESCM-APP
25/09/2017 14:38,7,482 /escm/css/modern_ui/tablesorter.css,200,OK,Thread Group 1-3,text,true,,2313,581,4,4,http://10.10.3.16:8080/escm/css/modern_ui/tablesorter.css,7,ESCM-APP
25/09/2017 14:38,7,480 /escm/css/payment/jquery.tzCheckbox.css,200,OK,Thread Group 1-3,text,true,,1130,585,4,4,http://10.10.3.16:8080/escm/css/payment/jquery.tzCheckbox.css,7,ESCM-APP
25/09/2017 14:38,12,502 /escm/css/modern_ui/js/jquery.bpopup.min.js,200,OK,Thread Group 1-3,text,true,,2280,574,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery.bpopup.min.js,9,ESCM-APP
25/09/2017 14:38,26,517 /escm/js/payment/jquery.tzCheckbox.js,200,OK,Thread Group 1-3,text,true,,1635,568,4,4,http://10.10.3.16:8080/escm/js/payment/jquery.tzCheckbox.js,26,ESCM-APP
25/09/2017 14:38,13,505 /escm/js/usageGraphJS/jqplot.canvasAxisLabelRenderer.min.js,200,OK,Thread Group 1-3,text,true,,1301,590,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.canvasAxisLabelRenderer.min.js,13,ESCM-APP
25/09/2017 14:38,70,484 /escm/css/modern_ui/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-3,text,true,,53407,584,5,5,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery-ui-1.8.17.custom.min.js,25,ESCM-APP
25/09/2017 14:38,21,500 /escm/css/modern_ui/js/jquery.multiselect.min.js,200,OK,Thread Group 1-3,text,true,,3981,579,5,5,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery.multiselect.min.js,17,ESCM-APP
25/09/2017 14:38,8,499 /escm/css/modern_ui/js/clearinput.js,200,OK,Thread Group 1-3,text,true,,1200,567,5,5,http://10.10.3.16:8080/escm/css/modern_ui/js/clearinput.js,8,ESCM-APP
25/09/2017 14:38,23,493 /escm/css/modern_ui/js/jquery-validate/jquery.validate.min.js,200,OK,Thread Group 1-3,text,true,,6824,592,5,5,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery-validate/jquery.validate.min.js,22,ESCM-APP
25/09/2017 14:38,11,486 /escm/css/modern_ui/jquery.alerts.css,200,OK,Thread Group 1-3,text,true,,1235,583,5,5,http://10.10.3.16:8080/escm/css/modern_ui/jquery.alerts.css,10,ESCM-APP
25/09/2017 14:38,16,501 /escm/js/usageGraphJS/excanvas.min.js,200,OK,Thread Group 1-3,text,true,,8168,568,5,5,http://10.10.3.16:8080/escm/js/usageGraphJS/excanvas.min.js,14,ESCM-APP
25/09/2017 14:38,7,497 /escm/css/modern_ui/js/slideBlock.js,200,OK,Thread Group 1-3,text,true,,1162,567,5,5,http://10.10.3.16:8080/escm/css/modern_ui/js/slideBlock.js,6,ESCM-APP
25/09/2017 14:38,79,487 /escm/css/modern_ui/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-3,text,true,,65186,573,5,5,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery-1.5.2.min.js,30,ESCM-APP
25/09/2017 14:38,13,488 /escm/css/modern_ui/js/jquery.tablesorter.js,200,OK,Thread Group 1-3,text,true,,8739,575,5,5,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery.tablesorter.js,11,ESCM-APP
25/09/2017 14:38,9,489 /escm/css/modern_ui/js/jquery.alerts.js,200,OK,Thread Group 1-3,text,true,,2628,570,5,5,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery.alerts.js,8,ESCM-APP
25/09/2017 14:38,9,492 /escm/css/modern_ui/js/jquery-validate/additional-methods.min.js,200,OK,Thread Group 1-3,text,true,,2753,595,5,5,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery-validate/additional-methods.min.js,8,ESCM-APP
25/09/2017 14:38,9,495 /escm/css/modern_ui/js/main.js,200,OK,Thread Group 1-3,text,true,,2967,561,5,5,http://10.10.3.16:8080/escm/css/modern_ui/js/main.js,8,ESCM-APP
